instrument_token,exchange_token,tradingsymbol,name,instrument_type,segment,exchange
685825,2679,718MN31-SG,SDL MN 7.18% 2031,EQ,NSE,NSE
686337,2681,718SK31-SG,SDL SK 7.18% 2031,EQ,NSE,NSE
686849,2683,727MZ33-SG,SDL MZ 7.27% 2033,EQ,NSE,NSE
687873,2687,POLYPLEX,POLYPLEX CORPORATION,EQ,NSE,NSE
688129,2688,728JH36-SG,SDL JH 7.28% 2036,EQ,NSE,NSE
688641,2690,729TR36-SG,SDL TR 7.29% 2036,EQ,NSE,NSE
688897,2691,724KA37-SG,SDL KA 7.24% 2037,EQ,NSE,NSE
689409,2693,724KA38-SG,SDL KA 7.24% 2038,EQ,NSE,NSE
692481,2705,PRAJIND,PRAJ INDUSTRIES,EQ,NSE,NSE
693249,2708,PRAKASH,PRAKASH INDUSTRIES,EQ,NSE,NSE
693505,2709,MTARTECH,MTAR TECHNOLOGIES,EQ,NSE,NSE
694017,2711,PRECOT,PRECOT,EQ,NSE,NSE
695297,2716,BUTTERFLY,BTRFLY GANDHI APPL,EQ,NSE,NSE
695553,2717,PRECWIRE,PRECISION WIRES INDIA,EQ,NSE,NSE
696577,2721,711GJ31-SG,SDL GJ 7.11% 2031,EQ,NSE,NSE
699649,2733,643AS26-SG,SDL AS 6.43% 2026,EQ,NSE,NSE
700161,2735,699KA28-SG,SDL KA 6.99% 2028,EQ,NSE,NSE
701185,2739,PRSMJOHNSN,PRISM JOHNSON,EQ,NSE,NSE
701441,2740,706CG29-SG,SDL CG 7.06% 2029,EQ,NSE,NSE
702209,2743,714HR31-SG,SDL HR 7.14% 2031,EQ,NSE,NSE
702465,2744,715RJ31A-SG,SDL RJ 7.15% 2031,EQ,NSE,NSE
702977,2746,716GA31-SG,SDL GA 7.16% 2031,EQ,NSE,NSE
705537,2756,716ML31-SG,SDL ML 7.16% 2031,EQ,NSE,NSE
706305,2759,716UP31-SG,SDL UP 7.16% 2031,EQ,NSE,NSE
707073,2762,719WB36-SG,SDL WB 7.19% 2036,EQ,NSE,NSE
708609,2768,719KA39-SG,SDL KA 7.19% 2039,EQ,NSE,NSE
709377,2771,719KA40-SG,SDL KA 7.19% 2040,EQ,NSE,NSE
712449,2783,JUBLINGREA,JUBILANT INGREVIA,EQ,NSE,NSE
714753,2792,EASEMYTRIP,EASY TRIP PLANNERS,EQ,NSE,NSE
715265,2794,RSWM,RSWM,EQ,NSE,NSE
716545,2799,CHEMFAB,CHEMFAB ALKALIS,EQ,NSE,NSE
719105,2809,RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,EQ,NSE,NSE
719361,2810,SGBMR29XII-GB,2.50%GOLDBONDS2029SR-XII,EQ,NSE,NSE
720385,2814,ARVEE,ARVEE LABORATORIES I,EQ,NSE,NSE
720897,2816,RALLIS,RALLIS INDIA,EQ,NSE,NSE
724225,2829,ANURAS,ANUPAM RASAYAN INDIA,EQ,NSE,NSE
726273,2837,RANASUG,RANA SUGARS,EQ,NSE,NSE
726785,2839,MAHICKRA-SM,MAHICKRA CHEMICAL,EQ,NSE,NSE
727297,2841,LXCHEM,LAXMI ORGANIC INDUS,EQ,NSE,NSE
728065,2844,RANEHOLDIN,RANE HOLDINGS,EQ,NSE,NSE
730625,2854,CRAFTSMAN,CRAFTSMAN AUTOMATION,EQ,NSE,NSE
731905,2859,RAYMOND,RAYMOND,EQ,NSE,NSE
733697,2866,RCF,RASHTRIYA CHEMICALS & FER,EQ,NSE,NSE
734209,2868,HITECH,HI-TECH PIPES,EQ,NSE,NSE
738561,2885,RELIANCE,RELIANCE INDUSTRIES,EQ,NSE,NSE
740097,2891,SGBMAY26-GB,2.50%GOLDBONDS2026SR-I,EQ,NSE,NSE
740353,2892,INTERISE-IV,INTERISE TRUST,EQ,NSE,NSE
742657,2901,672KL27-SG,SDL KL 6.72% 2027,EQ,NSE,NSE
744193,2907,694CG29-SG,SDL CG 6.94% 2029,EQ,NSE,NSE
744705,2909,RICOAUTO,RICO AUTO INDUSTRIES,EQ,NSE,NSE
744961,2910,685GA31A-SG,SDL GA 6.85% 2031,EQ,NSE,NSE
745473,2912,RIIL,RELIANCE INDUSTRIAL INFRA,EQ,NSE,NSE
745729,2913,693SK31-SG,SDL SK 6.93% 2031,EQ,NSE,NSE
746497,2916,686JH36-SG,SDL JH 6.86% 2036,EQ,NSE,NSE
747265,2919,684UK31-SG,SDL UK 6.84% 2031,EQ,NSE,NSE
748033,2922,685AR31-SG,SDL AR 6.85% 2031,EQ,NSE,NSE
748801,2925,683WB31-SG,SDL WB 6.83% 2031,EQ,NSE,NSE
749569,2928,684GJ31-SG,SDL GJ 6.84% 2031,EQ,NSE,NSE
750081,2930,685AS31-SG,SDL AS 6.85% 2031,EQ,NSE,NSE
751873,2937,685ML31-SG,SDL ML 6.85% 2031,EQ,NSE,NSE
752385,2939,RUBYMILLS,THE RUBY MILLS,EQ,NSE,NSE
752641,2940,686PN33-SG,SDL PN 6.86% 2033,EQ,NSE,NSE
753409,2943,686PY34-SG,SDL PY 6.86% 2034,EQ,NSE,NSE
755457,2951,S&SPOWER,S&S POWER SWITCHGEARS,EQ,NSE,NSE
756481,2955,KALYANKJIL,KALYAN JEWELLERS IND,EQ,NSE,NSE
758529,2963,SAIL,STEEL AUTHORITY OF INDIA,EQ,NSE,NSE
760065,2969,SAKHTISUG,SAKTHI SUGARS,EQ,NSE,NSE
760321,2970,SURYODAY,SURYODAY SMALL FIN BK,EQ,NSE,NSE
760833,2972,ORIENTELEC,ORIENT ELECTRIC,EQ,NSE,NSE
762625,2979,ORTINGLOBE,ORTIN GLOBAL,EQ,NSE,NSE
764673,2987,NAZARA,NAZARA TECHNOLOGIES,EQ,NSE,NSE
764929,2988,SANDESH,SANDESH,EQ,NSE,NSE
767233,2997,SANGHIIND,SANGHI INDUSTRIES,EQ,NSE,NSE
767489,2998,SUVIDHAA,SUVIDHAA INFOSERVE,EQ,NSE,NSE
768257,3001,BSE500IETF,ICICIPRAMC - ICICI500,EQ,NSE,NSE
768513,3002,WONDERLA,WONDERLA HOLIDAYS,EQ,NSE,NSE
770305,3009,KOHINOOR,KOHINOOR FOODS,EQ,NSE,NSE
770561,3010,AXISTECETF,AXISAMC - AXISTECETF,EQ,NSE,NSE
772609,3018,SAURASHCEM,SAURASHTRA CEMENT,EQ,NSE,NSE
773377,3021,SOTL,SAVITA OIL TECHNOLO.,EQ,NSE,NSE
773633,3022,SDL26BEES,RELCAPAMC-NETFSDL26,EQ,NSE,NSE
774145,3024,JINDALSAW,JINDAL SAW,EQ,NSE,NSE
779521,3045,SBIN,STATE BANK OF INDIA,EQ,NSE,NSE
780289,3048,SCI,SHIPPING CORP OF INDIA LT,EQ,NSE,NSE
782849,3058,618GJ26-SG,SDL GJ 6.18% 2026,EQ,NSE,NSE
783617,3061,658GJ27-SG,SDL GJ 6.58% 2027,EQ,NSE,NSE
784129,3063,VEDL,VEDANTA,EQ,NSE,NSE
784385,3064,69GJ30-SG,SDL GJ 6.9% 2030,EQ,NSE,NSE
784897,3066,SESHAPAPER,SESHASAYEE PAPER & BOARDS,EQ,NSE,NSE
785153,3067,68UK31-SG,SDL UK 6.8% 2031,EQ,NSE,NSE
785921,3070,68KL31-SG,SDL KL 6.8% 2031,EQ,NSE,NSE
786689,3073,684JK31-SG,SDL JK 6.84% 2031,EQ,NSE,NSE
787457,3076,684GA31-SG,SDL GA 6.84% 2031,EQ,NSE,NSE
787713,3077,682KL32-SG,SDL KL 6.82% 2032,EQ,NSE,NSE
787969,3078,SHANTIGEAR,SHANTHI GEARS,EQ,NSE,NSE
788225,3079,698PY33-SG,SDL PY 6.98% 2033,EQ,NSE,NSE
788993,3082,682JH34-SG,SDL JH 6.82% 2034,EQ,NSE,NSE
789249,3083,682KL35-SG,SDL KL 6.82% 2035,EQ,NSE,NSE
789761,3085,682PN36-SG,SDL PN 6.82% 2036,EQ,NSE,NSE
790529,3088,INDOSTAR,INDOSTAR CAPITAL FIN,EQ,NSE,NSE
790785,3089,699WB36-SG,SDL WB 6.99% 2036,EQ,NSE,NSE
793345,3099,SHREDIGCEM,SHREE DIGVIJAY CEM CO,EQ,NSE,NSE
794369,3103,SHREECEM,SHREE CEMENT,EQ,NSE,NSE
800257,3126,SHREYANIND,SHREYANS INDUSTRIES,EQ,NSE,NSE
800513,3127,UFBL,UNITED FOODBRANDS,EQ,NSE,NSE
801025,3129,TRANSWORLD,TRANSWORLD SHIP LINES,EQ,NSE,NSE
803329,3138,HONDAPOWER,HONDA I POWER PRODUCT,EQ,NSE,NSE
805889,3148,SIDDHIKA-SM,SIDDHIKA COATINGS,EQ,NSE,NSE
806145,3149,BORORENEW,BOROSIL RENEWABLES,EQ,NSE,NSE
806401,3150,SIEMENS,SIEMENS,EQ,NSE,NSE
809473,3162,SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,EQ,NSE,NSE
812033,3172,GILT5YBEES,RELCAPAMC - NETFGILT5Y,EQ,NSE,NSE
815617,3186,SKFINDIA,SKF INDIA,EQ,NSE,NSE
816129,3188,VMARCIND-SM,V MARC INDIA,EQ,NSE,NSE
817921,3195,675RJ31-SG,SDL RJ 6.75% 2031,EQ,NSE,NSE
818177,3196,678AP38-SG,SDL AP 6.78% 2038,EQ,NSE,NSE
819201,3200,678AP39-SG,SDL AP 6.78% 2039,EQ,NSE,NSE
819713,3202,563GS2026-GS,GOI LOAN  5.63% 2026,EQ,NSE,NSE
820225,3204,664GS2035-GS,GOI LOAN  6.64% 2035,EQ,NSE,NSE
824321,3220,LODHA,LODHA DEVELOPERS,EQ,NSE,NSE
828673,3237,JTEKTINDIA,JTEKT INDIA,EQ,NSE,NSE
828929,3238,682ML31-SG,SDL ML 6.82% 2031,EQ,NSE,NSE
829697,3241,678RJ31-SG,SDL RJ 6.78% 2031,EQ,NSE,NSE
830465,3244,678JK33-SG,SDL JK 6.78% 2033,EQ,NSE,NSE
831233,3247,NITIRAJ,NITIRAJ ENGINEERS,EQ,NSE,NSE
832513,3252,SPIC,SPIC,EQ,NSE,NSE
833793,3257,684AR31-SG,SDL AR 6.84% 2031,EQ,NSE,NSE
834305,3259,682RJ31-SG,SDL RJ 6.82% 2031,EQ,NSE,NSE
835841,3265,685NL31-SG,SDL NL 6.85% 2031,EQ,NSE,NSE
836097,3266,689TS51-SG,SDL TS 6.89% 2051,EQ,NSE,NSE
837889,3273,SRF,SRF,EQ,NSE,NSE
838401,3275,TEMBO,TEMBO GLOBAL IND,EQ,NSE,NSE
842497,3291,STARPAPER,STAR PAPER MILLS,EQ,NSE,NSE
842753,3292,DEEPINDS,DEEP INDUSTRIES,EQ,NSE,NSE
845825,3304,678MN31-SG,SDL MN 6.78% 2031,EQ,NSE,NSE
848897,3316,MODISONLTD,MODISON,EQ,NSE,NSE
850177,3321,SPMLINFRA,SPML INFRA,EQ,NSE,NSE
850945,3324,SUBROS,SUBROS,EQ,NSE,NSE
851713,3327,SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,EQ,NSE,NSE
852225,3329,ISGEC,ISGEC HEAVY ENG,EQ,NSE,NSE
854785,3339,SUNDARMFIN,SUNDARAM FINANCE,EQ,NSE,NSE
856321,3345,SUNDRMFAST,SUNDRAM FASTENERS,EQ,NSE,NSE
857089,3348,SUNFLAG,SUNFLAG IRON AND STEEL CO,EQ,NSE,NSE
857857,3351,SUNPHARMA,SUN PHARMACEUTICAL IND L,EQ,NSE,NSE
859393,3357,SUPERSPIN,SUPER SPINNING MILLS,EQ,NSE,NSE
860929,3363,SUPREMEIND,SUPREME INDUSTRIES,EQ,NSE,NSE
861185,3364,677TN31-SG,SDL TN 6.77% 2031,EQ,NSE,NSE
863489,3373,678RJ31A-SG,SDL RJ 6.78% 2031,EQ,NSE,NSE
864001,3375,SURYAROSNI,SURYA ROSHNI,EQ,NSE,NSE
864257,3376,682MH32-SG,SDL MH 6.82% 2032,EQ,NSE,NSE
865025,3379,687MH33-SG,SDL MH 6.87% 2033,EQ,NSE,NSE
865793,3382,692HR36-SG,SDL HR 6.92% 2036,EQ,NSE,NSE
866305,3384,SWARAJENG,SWARAJ ENGINES,EQ,NSE,NSE
866561,3385,69AP39-SG,SDL AP 6.9% 2039,EQ,NSE,NSE
867073,3387,SMLMAH,SML MAHINDRA,EQ,NSE,NSE
867329,3388,691AP40-SG,SDL AP 6.91% 2040,EQ,NSE,NSE
867585,3389,AGARIND,AGARWAL INDS CORP,EQ,NSE,NSE
868097,3391,696TS51-SG,SDL TS 6.96% 2051,EQ,NSE,NSE
868353,3392,69JK33-SG,SDL JK 6.9% 2033,EQ,NSE,NSE
869377,3396,TAINWALCHM,TAINWALA CHEMICAL AND PLA,EQ,NSE,NSE
871169,3403,AJOONI,AJOONI BIOTECH,EQ,NSE,NSE
871681,3405,TATACHEM,TATA CHEMICALS,EQ,NSE,NSE
873217,3411,TATAELXSI,TATA ELXSI,EQ,NSE,NSE
874753,3417,HONAUT,HONEYWELL AUTOMATION IND,EQ,NSE,NSE
877057,3426,TATAPOWER,TATA POWER CO,EQ,NSE,NSE
878593,3432,TATACONSUM,TATA CONSUMER PRODUCT,EQ,NSE,NSE
879361,3435,BBOX,BLACK BOX,EQ,NSE,NSE
884737,3456,TMPV,TATA MOTORS PASS VEH,EQ,NSE,NSE
887297,3466,TFCILTD,TOURISM FINANCE CORP. OF,EQ,NSE,NSE
889601,3475,THERMAX,THERMAX,EQ,NSE,NSE
891137,3481,THOMASCOOK,THOMAS COOK (INDIA),EQ,NSE,NSE
891393,3482,CLSEL,CHAMAN LAL SETIA EXP,EQ,NSE,NSE
891905,3484,TIL,TIL,EQ,NSE,NSE
894465,3494,PGINVIT-IV,POWERGRID INFRA. INVITS,EQ,NSE,NSE
894977,3496,TIRUMALCHM,THIRUMALAI CHEMICALS,EQ,NSE,NSE
895745,3499,TATASTEEL,TATA STEEL,EQ,NSE,NSE
897537,3506,TITAN,TITAN COMPANY,EQ,NSE,NSE
897793,3507,MAFANG,MIRAEAMC - MAFANG,EQ,NSE,NSE
898305,3509,TNPETRO,TAMILNADU PETROPRODUCTS L,EQ,NSE,NSE
898817,3511,677RJ31-SG,SDL RJ 6.77% 2031,EQ,NSE,NSE
899073,3512,TNTELE,TAMILNADU TELECOMMUNICATI,EQ,NSE,NSE
899329,3513,694AP37-SG,SDL AP 6.94% 2037,EQ,NSE,NSE
899585,3514,694AP38-SG,SDL AP 6.94% 2038,EQ,NSE,NSE
900097,3516,613RJ26-SG,SDL RJ 6.13% 2026,EQ,NSE,NSE
900353,3517,679HR31-SG,SDL HR 6.79% 2031,EQ,NSE,NSE
900609,3518,TORNTPHARM,TORRENT PHARMACEUTICALS L,EQ,NSE,NSE
900865,3519,683WB31A-SG,SDL WB 6.83% 2031,EQ,NSE,NSE
901121,3520,684MH32-SG,SDL MH 6.84% 2032,EQ,NSE,NSE
901633,3522,688MH33-SG,SDL MH 6.88% 2033,EQ,NSE,NSE
901889,3523,69MZ33-SG,SDL MZ 6.9% 2033,EQ,NSE,NSE
903681,3530,AXISBPSETF,AXISAMC - AXISBPSETF,EQ,NSE,NSE
907777,3546,TTKPRESTIG,TTK PRESTIGE,EQ,NSE,NSE
909569,3553,EQUIPPP-BE,EQUIPPP SOC IMP TECH,EQ,NSE,NSE
912129,3563,ADANIGREEN,ADANI GREEN ENERGY,EQ,NSE,NSE
913153,3567,683MH32-SG,SDL MH 6.83% 2032,EQ,NSE,NSE
913921,3570,UCAL,UCAL,EQ,NSE,NSE
914177,3571,684HR32-SG,SDL HR 6.84% 2032,EQ,NSE,NSE
914945,3574,687MH33A-SG,SDL MH 6.87% 2033,EQ,NSE,NSE
915201,3575,696AP35-SG,SDL AP 6.96% 2035,EQ,NSE,NSE
915457,3576,696AP36-SG,SDL AP 6.96% 2036,EQ,NSE,NSE
915713,3577,698TS41-SG,SDL TS 6.98% 2041,EQ,NSE,NSE
915969,3578,696TN51-SG,SDL TN 6.96% 2051,EQ,NSE,NSE
916225,3579,UNICHEMLAB,UNICHEM LABORATORIES,EQ,NSE,NSE
916481,3580,696TN56-SG,SDL TN 6.96% 2056,EQ,NSE,NSE
918017,3586,MOKSH,MOKSH ORNAMENTS,EQ,NSE,NSE
920065,3594,UNITECH,UNITECH,EQ,NSE,NSE
923393,3607,UNIVCABLES,UNIVERSAL CABLES,EQ,NSE,NSE
923649,3608,AXISHCETF,AXISAMC - AXISHCETF,EQ,NSE,NSE
928257,3626,HEALTHIETF,ICICIPRAMC - ICICIPHARM,EQ,NSE,NSE
931073,3637,JUBLPHARMA,JUBILANT PHARMOVA,EQ,NSE,NSE
931329,3638,61RJ26-SG,SDL RJ 6.1% 2026,EQ,NSE,NSE
932097,3641,676RJ31-SG,SDL RJ 6.76% 2031,EQ,NSE,NSE
932609,3643,678SK31-SG,SDL SK 6.78% 2031,EQ,NSE,NSE
933121,3645,699TN41-SG,SDL TN 6.99% 2041,EQ,NSE,NSE
933377,3646,VARDMNPOLY,VARDHMAN POLYTEX,EQ,NSE,NSE
933633,3647,697TN46-SG,SDL TN 6.97% 2046,EQ,NSE,NSE
934401,3650,639BR27-SG,SDL BR 6.39% 2027,EQ,NSE,NSE
935681,3655,678KL31-SG,SDL KL 6.78% 2031,EQ,NSE,NSE
935937,3656,684KL33-SG,SDL KL 6.84% 2033,EQ,NSE,NSE
936705,3659,678MH31-SG,SDL MH 6.78% 2031,EQ,NSE,NSE
938241,3665,683MH32A-SG,SDL MH 6.83% 2032,EQ,NSE,NSE
940033,3672,SOLARA,SOLARA ACTIVE PHA SCI,EQ,NSE,NSE
941057,3676,VESUVIUS,VESUVIUS INDIA,EQ,NSE,NSE
944385,3689,704AP40-SG,SDL AP 7.04% 2040,EQ,NSE,NSE
945153,3692,704AP41-SG,SDL AP 7.04% 2041,EQ,NSE,NSE
945665,3694,VINDHYATEL,VINDHYA TELELINKS,EQ,NSE,NSE
945921,3695,645BR27-SG,SDL BR 6.45% 2027,EQ,NSE,NSE
946177,3696,695HR33-SG,SDL HR 6.95% 2033,EQ,NSE,NSE
946433,3697,704JK36-SG,SDL JK 7.04% 2036,EQ,NSE,NSE
946945,3699,GAYAHWS-BE,GAYATRI HIGHWAYS,EQ,NSE,NSE
947457,3701,696KL34-SG,SDL KL 6.96% 2034,EQ,NSE,NSE
947969,3703,VIPIND,VIP INDUSTRIES,EQ,NSE,NSE
948225,3704,681MH31-SG,SDL MH 6.81% 2031,EQ,NSE,NSE
948993,3707,686MH32-SG,SDL MH 6.86% 2032,EQ,NSE,NSE
949761,3710,685NL31A-SG,SDL NL 6.85% 2031,EQ,NSE,NSE
950529,3713,684RJ31-SG,SDL RJ 6.84% 2031,EQ,NSE,NSE
951041,3715,VLSFINANCE,VLS FINANCE,EQ,NSE,NSE
951297,3716,705RJ41-SG,SDL RJ 7.05% 2041,EQ,NSE,NSE
951809,3718,VOLTAS,VOLTAS,EQ,NSE,NSE
952065,3719,703TN46-SG,SDL TN 7.03% 2046,EQ,NSE,NSE
952577,3721,TATACOMM,TATA COMMUNICATIONS,EQ,NSE,NSE
952833,3722,703TN51-SG,SDL TN 7.03% 2051,EQ,NSE,NSE
953345,3724,VSTIND,VST INDUSTRIES,EQ,NSE,NSE
953601,3725,705TS41-SG,SDL TS 7.05% 2041,EQ,NSE,NSE
953857,3726,665WB28-SG,SDL WB 6.65% 2028,EQ,NSE,NSE
954113,3727,ANMOL,ANMOL INDIA,EQ,NSE,NSE
956417,3736,WALCHANNAG,WALCHANDNAGAR INDUSTRIES,EQ,NSE,NSE
957953,3742,SGBMAY29I-GB,2.5%GOLDBONDS2029SR-I,EQ,NSE,NSE
958209,3743,SGBJUN29II-GB,2.5%GOLDBONDS2029SR-II,EQ,NSE,NSE
958465,3744,FINEORG,FINE ORGANIC IND.,EQ,NSE,NSE
959489,3748,WEIZMANIND,WEIZMANN,EQ,NSE,NSE
960001,3750,672GJ30-SG,SDL GJ 6.72% 2030,EQ,NSE,NSE
960513,3752,68RJ31-SG,SDL RJ 6.8% 2031,EQ,NSE,NSE
961281,3755,681PN31-SG,SDL PN 6.81% 2031,EQ,NSE,NSE
961793,3757,VENKEYS,VENKY S (INDIA),EQ,NSE,NSE
962049,3758,70AP38-SG,SDL AP 7.0% 2038,EQ,NSE,NSE
962817,3761,RITES,RITES,EQ,NSE,NSE
963073,3762,701AP39-SG,SDL AP 7.01% 2039,EQ,NSE,NSE
963329,3763,707RJ46-SG,SDL RJ 7.07% 2046,EQ,NSE,NSE
964097,3766,WHEELS,WHEELS INDIA,EQ,NSE,NSE
964353,3767,704TS51-SG,SDL TS 7.04% 2051,EQ,NSE,NSE
965633,3772,WILLAMAGOR,WILLIAMSON MAGOR,EQ,NSE,NSE
969473,3787,WIPRO,WIPRO,EQ,NSE,NSE
972545,3799,WSTCSTPAPR,WEST COAST PAPER MILLS LT,EQ,NSE,NSE
972801,3800,SGBJU29III-GB,2.5%GOLDBONDS2029SR-III,EQ,NSE,NSE
974593,3807,VINEETLAB,VINEET LABORATORIES,EQ,NSE,NSE
975873,3812,ZEEL,ZEE ENTERTAINMENT ENT,EQ,NSE,NSE
976129,3813,ARIHANTCAP,ARIHANT CAPITAL MKTS,EQ,NSE,NSE
978177,3821,ZODIACLOTH,ZODIAC CLOTHING CO.,EQ,NSE,NSE
979713,3827,ZUARIIND,ZUARI INDUSTRIES,EQ,NSE,NSE
981505,3834,BHARATRAS,BHARAT RASAYAN,EQ,NSE,NSE
982273,3837,TOKYOPLAST,TOKYO PLAST INTL,EQ,NSE,NSE
987393,3857,VARROC,VARROC ENGINEERING,EQ,NSE,NSE
993281,3880,SOMANYCERA,SOMANY CERAMICS,EQ,NSE,NSE
996353,3892,HATSUN,HATSUN AGRO PRODUCT,EQ,NSE,NSE
999937,3906,CAPLIPOINT,CAPLIN POINT LAB,EQ,NSE,NSE
1000449,3908,PREMIERPOL,PREMIER POLYFILM,EQ,NSE,NSE
1001473,3912,KHAITANLTD,KHAITAN (INDIA)LTD.,EQ,NSE,NSE
1003009,3918,NATCOPHARM,NATCO PHARMA,EQ,NSE,NSE
1011201,3950,JAKHARIA-ST,JAKHARIA FABRIC,EQ,NSE,NSE
1014529,3963,GOCLCORP,GOCL CORPORATION,EQ,NSE,NSE
1015041,3965,REMSONSIND,REMSONS INDUSTRIES,EQ,NSE,NSE
1016833,3972,PARASPETRO,PARAS PETROFILS,EQ,NSE,NSE
1018881,3980,TNPL,TAMILNADU NEWSPRT & PAPER,EQ,NSE,NSE
1020673,3987,GREENPLY,GREENPLY INDUSTRIES,EQ,NSE,NSE
1025793,4007,CORALFINAC,CORAL INDIA FIN & HOUS LT,EQ,NSE,NSE
1027585,4014,NAVA,NAVA,EQ,NSE,NSE
1033473,4037,AUSOMENT,AUSOM ENTERPRISE,EQ,NSE,NSE
1034241,4040,EIMCOELECO,EIMCO ELECON (INDIA),EQ,NSE,NSE
1034497,4041,JAYAGROGN,JAYANT AGRO ORGANICS,EQ,NSE,NSE
1038081,4055,PANACEABIO,PANACEA BIOTEC,EQ,NSE,NSE
1039361,4060,ALPSINDUS,ALPS INDUSTRIES,EQ,NSE,NSE
1040385,4064,CUBEXTUB,CUBEX TUBINGS,EQ,NSE,NSE
1041153,4067,MARICO,MARICO,EQ,NSE,NSE
1045249,4083,AMBANIORGO-SM,AMBANI ORGOCHEM,EQ,NSE,NSE
1050881,4105,SILINV,SIL INVESTMENTS,EQ,NSE,NSE
1054209,4118,HBSL-BE,HB STOCKHOLDINGS,EQ,NSE,NSE
1056513,4127,SAMBHAAV,SAMBHAAV MEDIA,EQ,NSE,NSE
1057281,4130,REGENCERAM,REGENCY CERAMICS,EQ,NSE,NSE
1058817,4136,BIOFILCHEM,BIOFIL CHEM & PHARMA,EQ,NSE,NSE
1064193,4157,KEYFINSERV,KEYNOTE FIN SERV,EQ,NSE,NSE
1069057,4176,ZENITHEXPO,ZENITH EXPORTS,EQ,NSE,NSE
1069825,4179,SUNDRMBRAK,SUNDARAM BRAK LININGS,EQ,NSE,NSE
1071105,4184,SANGAMIND,SANGAM (INDIA),EQ,NSE,NSE
1076225,4204,MOTHERSON,SAMVRDHNA MTHRSN INTL,EQ,NSE,NSE
1078273,4212,UCL-SM,USHANTI COLOUR CHEM,EQ,NSE,NSE
1080577,4221,VISAKAIND,VISAKA INDUSTRIES,EQ,NSE,NSE
1084161,4235,WENDT,WENDT (INDIA),EQ,NSE,NSE
1086465,4244,HDFCAMC,HDFC AMC,EQ,NSE,NSE
1088001,4250,GS071225C-GS,GOI STRIPS C 071225,EQ,NSE,NSE
1089025,4254,GS121225C-GS,GOI STRIPS C 121225,EQ,NSE,NSE
1095425,4279,DENORA,DE NORA INDIA,EQ,NSE,NSE
1099265,4294,BDR-IT,BDR BUILDCON,EQ,NSE,NSE
1100545,4299,STERTOOLS,STERLING TOOLS,EQ,NSE,NSE
1102337,4306,SHRIRAMFIN,SHRIRAM FINANCE,EQ,NSE,NSE
1104385,4314,GS151225C-GS,GOI STRIPS C 151225,EQ,NSE,NSE
1106689,4323,GS171225C-GS,GOI STRIPS C 171225,EQ,NSE,NSE
1107201,4325,GS231225C-GS,GOI STRIPS C 231225,EQ,NSE,NSE
1108481,4330,GS311225C-GS,GOI STRIPS C 311225,EQ,NSE,NSE
1108993,4332,GS020126C-GS,GOI STRIPS C 020126,EQ,NSE,NSE
1111297,4341,GS100226C-GS,GOI STRIPS C 100226,EQ,NSE,NSE
1111809,4343,GS220226C-GS,GOI STRIPS C 220226,EQ,NSE,NSE
1112065,4344,PUNJABCHEM,PUNJAB CHEM & CROP PROT L,EQ,NSE,NSE
1117185,4364,GS090326C-GS,GOI STRIPS C 090326,EQ,NSE,NSE
1117697,4366,GS150326C-GS,GOI STRIPS C 150326,EQ,NSE,NSE
1118209,4368,GS200326C-GS,GOI STRIPS C 200326,EQ,NSE,NSE
1120769,4378,SENSEXIETF,ICICI PRUD SENSEX ETF,EQ,NSE,NSE
1121537,4381,GS100426C-GS,GOI STRIPS C 100426,EQ,NSE,NSE
1121793,4382,GS260426C-GS,GOI STRIPS C 260426,EQ,NSE,NSE
1122305,4384,GS100526C-GS,GOI STRIPS C 100526,EQ,NSE,NSE
1123073,4387,GS070626C-GS,GOI STRIPS C 070626,EQ,NSE,NSE
1123585,4389,GS120626C-GS,GOI STRIPS C 120626,EQ,NSE,NSE
1124097,4391,GULFOILLUB,GULF OIL LUB. IND.,EQ,NSE,NSE
1124609,4393,GS150626C-GS,GOI STRIPS C 150626,EQ,NSE,NSE
1124865,4394,MIRZAINT,MIRZA INTERNATIONAL LIMIT,EQ,NSE,NSE
1125121,4395,GS220261P-GS,GOI STRIPS P 220261,EQ,NSE,NSE
1128705,4409,GS151226C-GS,GOI STRIPS C 151226,EQ,NSE,NSE
1128961,4410,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,EQ,NSE,NSE
1131777,4421,CREDITACC,CREDITACCESS GRAMEEN,EQ,NSE,NSE
1132033,4422,INDIANCARD,INDIAN CARD CLOTHING CO.,EQ,NSE,NSE
1132289,4423,GS220230C-GS,GOI STRIPS C 220230,EQ,NSE,NSE
1133313,4427,GS220830C-GS,GOI STRIPS C 220830,EQ,NSE,NSE
1133825,4429,GS220231C-GS,GOI STRIPS C 220231,EQ,NSE,NSE
1134337,4431,GS220831C-GS,GOI STRIPS C 220831,EQ,NSE,NSE
1134593,4432,GS220236C-GS,GOI STRIPS C 220236,EQ,NSE,NSE
1144065,4469,ELECTHERM,ELECTROTHERM (I),EQ,NSE,NSE
1147137,4481,AARTIDRUGS,AARTI DRUGS,EQ,NSE,NSE
1148673,4487,ALKYLAMINE,ALKYL AMINES CHEM.,EQ,NSE,NSE
1149697,4491,JCHAC,JOHNSON CONTROLS HITACHI,EQ,NSE,NSE
